year,month,genre,duration,first country,second country,Is second country,first language,second language,Is second language,production company,budget,first actor age,first actor amount of movies,first actor gender,second actor age,second actor amount of movies,second actor gender,director amount of movies,average rating
2015.0,6.0,578.0,111,1.0,-1.0,0,1.0,-1.0,0,1.0,20000000.0,55.0,10.0,1.0,17.0,5.0,1.0,8.0,6.7
2017.0,6.0,39.0,154,1.0,3.0,1,1.0,-1.0,0,4.0,217000000.0,46.0,39.0,1.0,80.0,52.0,1.0,14.0,5.2
2015.0,11.0,1912.0,98,1.0,-1.0,0,1.0,-1.0,0,1658.0,1200000.0,45.0,12.0,1.0,74.0,20.0,2.0,16.0,3.6
2016.0,4.0,26.0,83,2.0,1.0,1,1.0,49.0,1,1962.0,35000000.0,45.0,5.0,1.0,53.0,9.0,1.0,7.0,6.2
2016.0,5.0,39.0,144,1.0,-1.0,0,1.0,18.0,1,5.0,178000000.0,37.0,29.0,1.0,39.0,17.0,1.0,11.0,6.9
2018.0,5.0,892.0,98,2.0,8.0,1,1.0,-1.0,0,653.0,10000000.0,53.0,18.0,1.0,53.0,19.0,1.0,3.0,7.2
2014.0,10.0,1894.0,90,1.0,-1.0,0,1.0,-1.0,0,27102.0,1500000.0,67.0,1.0,2.0,54.0,2.0,2.0,3.0,6.0
2014.0,10.0,103.0,160,10.0,-1.0,0,8.0,-1.0,0,282.0,5068446.4799999995,33.0,25.0,1.0,44.0,31.0,2.0,10.0,8.1
2016.0,10.0,248.0,118,3.0,1.0,1,1.0,49.0,1,4.0,60000000.0,54.0,37.0,1.0,34.0,5.0,2.0,13.0,6.1
2014.0,9.0,1472.0,105,67.0,-1.0,0,13.0,-1.0,0,670.0,800000.0,48.0,16.0,1.0,47.0,6.0,1.0,5.0,7.2
2014.0,10.0,248.0,124,79.0,-1.0,0,37.0,1.0,1,5372.0,640000.0,43.0,6.0,1.0,54.0,1.0,1.0,2.0,7.9
2015.0,11.0,1472.0,95,1.0,-1.0,0,1.0,-1.0,0,1139.0,2500000.0,65.0,22.0,1.0,49.0,15.0,1.0,4.0,6.4
2015.0,3.0,1063.0,104,6.0,-1.0,0,6.0,1.0,1,154.0,4162900.0,33.0,16.0,1.0,25.0,2.0,1.0,11.0,5.7
2015.0,9.0,103.0,121,1.0,17.0,1,1.0,5.0,1,47.0,30000000.0,32.0,19.0,2.0,47.0,15.0,1.0,10.0,7.6
2014.0,4.0,1103.0,118,4.0,-1.0,0,3.0,1.0,1,304.0,20000000.0,36.0,13.0,1.0,43.0,34.0,2.0,7.0,6.7
2016.0,10.0,1303.0,84,1.0,-1.0,0,1.0,-1.0,0,27121.0,200000.0,51.0,16.0,1.0,62.0,12.0,1.0,6.0,4.7
2014.0,12.0,1159.0,87,34.0,25.0,1,6.0,-1.0,0,742.0,7136400.0,44.0,3.0,1.0,55.0,11.0,1.0,1.0,6.3
2017.0,6.0,1060.0,91,1.0,-1.0,0,1.0,-1.0,0,12.0,22000000.0,48.0,19.0,1.0,41.0,3.0,1.0,1.0,5.6
2014.0,12.0,1550.0,86,6.0,-1.0,0,6.0,-1.0,0,27129.0,0.0,40.0,1.0,2.0,27.0,3.0,1.0,2.0,5.1
2016.0,7.0,1472.0,83,1.0,-1.0,0,1.0,-1.0,0,27130.0,1000000.0,24.0,4.0,2.0,83.0,1.0,1.0,1.0,5.4
2014.0,4.0,1472.0,93,18.0,-1.0,0,1.0,-1.0,0,4446.0,297350.0,42.0,30.0,2.0,21.0,5.0,1.0,3.0,6.0
2016.0,3.0,37.0,120,1.0,-1.0,0,1.0,-1.0,0,1823.0,110000000.0,25.0,10.0,2.0,32.0,9.0,1.0,9.0,5.7
2014.0,3.0,1239.0,92,20.0,114.0,1,12.0,-1.0,0,3193.0,3050947.12,34.0,4.0,2.0,28.0,1.0,2.0,2.0,5.0
2017.0,12.0,489.0,108,1.0,14.0,1,1.0,5.0,1,2437.0,111000000.0,40.0,8.0,1.0,33.0,3.0,2.0,7.0,6.7
2014.0,7.0,1243.0,97,1.0,-1.0,0,5.0,1.0,1,5378.0,1100000.0,28.0,3.0,1.0,47.0,1.0,1.0,3.0,8.2
2017.0,8.0,1894.0,103,9.0,-1.0,0,1.0,-1.0,0,27141.0,2311010.3639999996,28.0,5.0,2.0,30.0,7.0,1.0,1.0,4.8
2013.0,12.0,24.0,105,10.0,-1.0,0,8.0,-1.0,0,27143.0,400000.0,71.0,124.0,1.0,44.0,86.0,1.0,1.0,5.4
2016.0,8.0,489.0,94,1.0,-1.0,0,1.0,-1.0,0,2437.0,105000000.0,59.0,8.0,1.0,59.0,12.0,1.0,3.0,5.7
2015.0,9.0,1487.0,85,1.0,5.0,1,1.0,4.0,1,27146.0,1000000.0,34.0,1.0,1.0,51.0,2.0,2.0,1.0,3.4
2014.0,10.0,0.0,126,3.0,23.0,1,2.0,-1.0,0,142.0,35000000.0,30.0,11.0,1.0,26.0,4.0,1.0,2.0,5.7
2015.0,11.0,489.0,105,4.0,8.0,1,3.0,-1.0,0,27156.0,12400000.0,40.0,30.0,2.0,31.0,13.0,1.0,1.0,7.3
2017.0,1.0,1557.0,90,74.0,-1.0,0,40.0,-1.0,0,27164.0,5352300.0,27.0,2.0,2.0,38.0,2.0,1.0,1.0,4.6
2014.0,11.0,1063.0,75,27.0,-1.0,0,64.0,-1.0,0,2572.0,588753.0,46.0,10.0,1.0,41.0,10.0,2.0,1.0,5.6
2014.0,5.0,1472.0,102,1.0,-1.0,0,1.0,5.0,1,1645.0,7000000.0,45.0,29.0,2.0,58.0,5.0,2.0,3.0,6.4
2015.0,4.0,1572.0,92,27.0,18.0,1,64.0,-1.0,0,27179.0,2347875.6,34.0,13.0,2.0,52.0,3.0,2.0,4.0,6.3
2016.0,4.0,1472.0,105,9.0,-1.0,0,1.0,-1.0,0,27185.0,115550.51819999999,50.0,6.0,1.0,40.0,3.0,1.0,2.0,6.2
2014.0,8.0,1871.0,89,8.0,-1.0,0,1.0,-1.0,0,1341.0,5000000.0,65.0,36.0,1.0,29.0,1.0,1.0,9.0,5.3
2016.0,5.0,1993.0,88,2.0,-1.0,0,1.0,-1.0,0,27195.0,624509.94105,41.0,15.0,2.0,78.0,3.0,1.0,1.0,4.6
2015.0,4.0,84.0,94,1.0,-1.0,0,1.0,-1.0,0,3.0,30000000.0,50.0,13.0,1.0,22.0,1.0,2.0,7.0,4.4
2015.0,4.0,1493.0,110,1.0,-1.0,0,1.0,4.0,1,8729.0,25000000.0,46.0,35.0,1.0,47.0,30.0,2.0,17.0,6.1
2017.0,7.0,29.0,140,1.0,8.0,1,1.0,22.0,1,5.0,150000000.0,53.0,10.0,1.0,56.0,32.0,1.0,6.0,7.4
2014.0,12.0,1103.0,120,6.0,-1.0,0,6.0,1.0,1,27197.0,9515200.0,73.0,1.0,1.0,45.0,2.0,1.0,6.0,5.5
2014.0,2.0,1060.0,122,22.0,-1.0,0,17.0,-1.0,0,27199.0,2000000.0,32.0,2.0,1.0,33.0,4.0,2.0,2.0,5.2
2014.0,10.0,2022.0,90,2.0,13.0,1,1.0,-1.0,0,27201.0,594700.0,49.0,1.0,1.0,29.0,8.0,2.0,1.0,5.6
2014.0,4.0,24.0,110,5.0,-1.0,0,4.0,1.0,1,27207.0,10000000.0,50.0,24.0,2.0,49.0,15.0,1.0,10.0,6.8
2011.0,9.0,1472.0,110,21.0,-1.0,0,15.0,-1.0,0,9357.0,2500000.0,35.0,8.0,1.0,80.0,3.0,1.0,2.0,7.0
2014.0,11.0,940.0,97,2.0,-1.0,0,1.0,-1.0,0,9358.0,971459.9083,33.0,24.0,1.0,35.0,2.0,1.0,2.0,5.7
2015.0,10.0,1472.0,105,16.0,36.0,1,3.0,-1.0,0,187.0,3330320.0,35.0,3.0,1.0,66.0,1.0,1.0,1.0,6.5
2017.0,1.0,144.0,98,1.0,-1.0,0,1.0,-1.0,0,27211.0,1000000.0,28.0,7.0,1.0,79.0,1.0,1.0,1.0,5.6
2015.0,7.0,1060.0,86,20.0,-1.0,0,12.0,1.0,1,5318.0,0.0,42.0,4.0,1.0,35.0,4.0,2.0,13.0,4.4
2015.0,4.0,1472.0,96,19.0,-1.0,0,31.0,-1.0,0,27212.0,2854560.0,57.0,6.0,1.0,21.0,8.0,2.0,7.0,5.7
2015.0,2.0,1239.0,168,1.0,-1.0,0,1.0,5.0,1,27215.0,44000000.0,67.0,52.0,1.0,64.0,40.0,1.0,14.0,7.8
2014.0,7.0,1526.0,170,67.0,-1.0,0,13.0,-1.0,0,27217.0,3500000.0,39.0,11.0,1.0,51.0,5.0,1.0,6.0,8.1
2017.0,4.0,1572.0,100,1.0,-1.0,0,1.0,3.0,1,2312.0,12000000.0,38.0,18.0,2.0,39.0,14.0,2.0,1.0,5.1
2014.0,9.0,1060.0,90,13.0,25.0,1,9.0,-1.0,0,27220.0,3806080.0,61.0,24.0,1.0,56.0,11.0,1.0,5.0,5.5
2015.0,10.0,1103.0,119,18.0,2.0,1,1.0,3.0,1,251.0,4757600.0,39.0,27.0,1.0,45.0,26.0,2.0,7.0,7.2
2015.0,7.0,1528.0,112,14.0,1.0,1,1.0,-1.0,0,5379.0,8325800.0,49.0,5.0,1.0,47.0,7.0,1.0,4.0,5.9
2016.0,4.0,2040.0,91,14.0,-1.0,0,5.0,-1.0,0,9363.0,832580.0,46.0,26.0,2.0,54.0,18.0,1.0,1.0,5.8
2017.0,8.0,489.0,89,1.0,-1.0,0,1.0,-1.0,0,9040.0,80000000.0,55.0,22.0,1.0,44.0,14.0,2.0,3.0,6.3
2015.0,8.0,146.0,136,10.0,-1.0,0,8.0,-1.0,0,1813.0,7500000.0,45.0,41.0,1.0,31.0,21.0,2.0,6.0,5.9
2014.0,6.0,101.0,92,12.0,-1.0,0,2.0,10.0,1,1349.0,7000000.0,44.0,62.0,1.0,47.0,5.0,1.0,4.0,5.4
2017.0,4.0,1558.0,95,14.0,69.0,1,5.0,1.0,1,27231.0,4757600.0,27.0,7.0,2.0,37.0,5.0,1.0,1.0,5.9
2016.0,1.0,721.0,108,5.0,1.0,1,1.0,4.0,1,144.0,75000000.0,47.0,35.0,1.0,40.0,23.0,2.0,3.0,7.1
2014.0,4.0,1063.0,94,21.0,-1.0,0,15.0,-1.0,0,63.0,855031.415,57.0,3.0,2.0,24.0,1.0,1.0,2.0,5.3
2014.0,1.0,1060.0,98,22.0,-1.0,0,17.0,-1.0,0,9064.0,0.7420000000000001,46.0,3.0,1.0,27.0,4.0,2.0,4.0,5.0
2014.0,3.0,1199.0,109,22.0,-1.0,0,17.0,-1.0,0,27237.0,3.3390000000000004,36.0,4.0,1.0,29.0,3.0,2.0,8.0,6.4
2014.0,7.0,1060.0,81,4.0,-1.0,0,3.0,-1.0,0,109.0,2378800.0,30.0,15.0,1.0,83.0,13.0,1.0,5.0,6.8
2016.0,9.0,1472.0,100,8.0,-1.0,0,3.0,-1.0,0,971.0,3332541.6936,30.0,3.0,2.0,63.0,2.0,1.0,2.0,6.5
2014.0,4.0,1193.0,98,6.0,-1.0,0,6.0,-1.0,0,7729.0,3568200.0,64.0,9.0,2.0,66.0,4.0,1.0,1.0,5.3
2014.0,6.0,1102.0,124,10.0,-1.0,0,47.0,-1.0,0,9366.0,300000.0,48.0,1.0,1.0,51.0,1.0,1.0,2.0,7.4
2015.0,1.0,39.0,96,1.0,-1.0,0,1.0,-1.0,0,319.0,10000000.0,46.0,23.0,1.0,60.0,64.0,1.0,9.0,4.2
2017.0,6.0,2040.0,105,2.0,1.0,1,1.0,-1.0,0,27247.0,10000000.0,55.0,14.0,2.0,36.0,3.0,2.0,1.0,5.2
2017.0,9.0,489.0,91,8.0,-1.0,0,1.0,-1.0,0,9309.0,40000000.0,47.0,10.0,1.0,45.0,6.0,2.0,2.0,5.4
2015.0,6.0,248.0,104,8.0,-1.0,0,1.0,-1.0,0,27254.0,7500000.0,55.0,41.0,1.0,51.0,3.0,1.0,10.0,5.1
2015.0,10.0,511.0,123,1.0,-1.0,0,1.0,3.0,1,3503.0,35000000.0,34.0,20.0,1.0,29.0,6.0,2.0,20.0,7.3
2016.0,1.0,29.0,120,1.0,-1.0,0,1.0,-1.0,0,27256.0,1050000.0,35.0,9.0,1.0,47.0,8.0,2.0,1.0,5.4
2014.0,8.0,1094.0,90,8.0,1.0,1,1.0,-1.0,0,27265.0,3500000.0,46.0,9.0,1.0,38.0,2.0,1.0,2.0,6.9
2016.0,5.0,39.0,147,1.0,-1.0,0,1.0,6.0,1,747.0,250000000.0,35.0,17.0,1.0,51.0,37.0,1.0,6.0,7.8
2016.0,3.0,951.0,134,8.0,6.0,1,1.0,6.0,1,8447.0,35000000.0,23.0,3.0,1.0,41.0,13.0,1.0,12.0,7.1
2017.0,3.0,115.0,88,1.0,-1.0,0,1.0,-1.0,0,34.0,15000000.0,57.0,49.0,1.0,74.0,38.0,1.0,7.0,5.7
2017.0,10.0,26.0,130,1.0,-1.0,0,1.0,-1.0,0,22.0,180000000.0,34.0,15.0,1.0,36.0,8.0,1.0,3.0,7.9
2014.0,9.0,1162.0,107,11.0,-1.0,0,1.0,-1.0,0,27274.0,250671.40350000001,29.0,1.0,2.0,51.0,1.0,2.0,1.0,6.8
2014.0,9.0,1557.0,98,19.0,-1.0,0,31.0,-1.0,0,397.0,1474856.0,17.0,2.0,1.0,37.0,2.0,2.0,3.0,6.5
2015.0,9.0,138.0,105,23.0,3.0,1,2.0,-1.0,0,314.0,15000000.0,39.0,34.0,2.0,39.0,14.0,1.0,19.0,6.3
2015.0,9.0,26.0,93,14.0,-1.0,0,5.0,-1.0,0,27283.0,2140920.0,59.0,18.0,1.0,34.0,12.0,1.0,5.0,6.1
2015.0,12.0,115.0,80,1.0,-1.0,0,1.0,5.0,1,797.0,3000000.0,39.0,16.0,1.0,54.0,7.0,1.0,9.0,5.0
2019.0,2.0,24.0,107,24.0,41.0,1,1.0,-1.0,0,2.0,99000000.0,40.0,11.0,1.0,45.0,18.0,2.0,8.0,6.6
2019.0,1.0,909.0,131,1.0,-1.0,0,1.0,-1.0,0,2417.0,45000000.0,33.0,1.0,1.0,51.0,22.0,1.0,15.0,7.5
2014.0,4.0,1094.0,92,4.0,-1.0,0,3.0,-1.0,0,1365.0,5300000.0,62.0,21.0,1.0,86.0,3.0,2.0,1.0,6.5
2015.0,11.0,0.0,97,1.0,-1.0,0,1.0,-1.0,0,5056.0,1000000.0,39.0,13.0,1.0,31.0,5.0,2.0,4.0,4.6
2016.0,11.0,41.0,98,1.0,4.0,1,1.0,15.0,1,61.0,40000000.0,49.0,26.0,1.0,35.0,15.0,2.0,8.0,5.7
2014.0,2.0,1472.0,118,5.0,-1.0,0,4.0,-1.0,0,29.0,1170000.0,44.0,4.0,2.0,26.0,3.0,2.0,1.0,7.1
2014.0,12.0,1094.0,93,27.0,-1.0,0,64.0,-1.0,0,405.0,1546220.0,34.0,3.0,2.0,31.0,2.0,1.0,1.0,5.9
2014.0,2.0,489.0,90,4.0,16.0,1,1.0,-1.0,0,27312.0,7136400.0,29.0,12.0,1.0,28.0,10.0,2.0,1.0,5.6
2014.0,2.0,1060.0,92,13.0,-1.0,0,9.0,-1.0,0,27316.0,475760.0,25.0,1.0,1.0,54.0,1.0,1.0,3.0,5.9
2014.0,3.0,134.0,112,21.0,-1.0,0,15.0,-1.0,0,1633.0,256509.42450000002,65.0,12.0,1.0,34.0,8.0,1.0,5.0,6.1
2017.0,6.0,1572.0,85,1.0,-1.0,0,1.0,-1.0,0,5350.0,3300000.0,40.0,8.0,2.0,44.0,3.0,1.0,1.0,4.1
2014.0,1.0,1094.0,85,8.0,-1.0,0,1.0,-1.0,0,1876.0,3000000.0,29.0,6.0,1.0,36.0,6.0,1.0,2.0,5.9
2015.0,11.0,1123.0,101,1.0,-1.0,0,1.0,-1.0,0,3.0,25000000.0,34.0,20.0,1.0,33.0,16.0,1.0,7.0,6.4
2014.0,11.0,2022.0,91,1.0,-1.0,0,1.0,-1.0,0,4562.0,2500000.0,54.0,23.0,1.0,52.0,1.0,1.0,2.0,2.7
2016.0,1.0,1557.0,122,13.0,-1.0,0,1.0,-1.0,0,950.0,11894000.0,68.0,32.0,1.0,37.0,16.0,2.0,12.0,6.1
2016.0,6.0,546.0,96,1.0,-1.0,0,1.0,-1.0,0,5116.0,19000000.0,25.0,15.0,2.0,31.0,6.0,1.0,5.0,6.5
2017.0,9.0,65.0,115,1.0,5.0,1,1.0,5.0,1,2555.0,50000000.0,55.0,37.0,1.0,34.0,7.0,1.0,10.0,7.2
2014.0,7.0,138.0,128,7.0,-1.0,0,7.0,4.0,1,13.0,9500000.0,52.0,19.0,1.0,44.0,11.0,1.0,4.0,7.1
2020.0,8.0,103.0,123,1.0,-1.0,0,1.0,-1.0,0,27339.0,8000000.0,30.0,4.0,2.0,50.0,43.0,1.0,2.0,4.3
2014.0,3.0,1100.0,106,4.0,16.0,1,3.0,21.0,1,1651.0,13038205.1788,48.0,37.0,2.0,41.0,15.0,1.0,7.0,7.3
2016.0,4.0,1872.0,132,22.0,-1.0,0,1.0,-1.0,0,1115.0,1100000.0,59.0,67.0,1.0,50.0,30.0,1.0,10.0,5.5
2015.0,10.0,204.0,89,1.0,-1.0,0,1.0,-1.0,0,5240.0,3000000.0,62.0,12.0,1.0,50.0,13.0,2.0,5.0,3.9
1982.0,8.0,2046.0,106,1.0,-1.0,0,1.0,5.0,1,274.0,1250000.0,35.0,10.0,1.0,42.0,1.0,1.0,12.0,6.9
2014.0,10.0,1243.0,94,13.0,-1.0,0,9.0,-1.0,0,27348.0,1.1894,53.0,10.0,1.0,33.0,6.0,1.0,4.0,5.9
2016.0,5.0,892.0,112,1.0,-1.0,0,1.0,101.0,1,1464.0,35000000.0,46.0,6.0,2.0,26.0,10.0,2.0,4.0,6.6
2014.0,8.0,223.0,166,10.0,-1.0,0,27.0,-1.0,0,1105.0,10273877.999999998,39.0,28.0,1.0,27.0,25.0,2.0,8.0,5.0
2017.0,8.0,1560.0,112,6.0,4.0,1,1.0,13.0,1,664.0,15000000.0,29.0,15.0,2.0,38.0,2.0,1.0,22.0,5.4
2016.0,7.0,2040.0,90,1.0,-1.0,0,16.0,5.0,1,5378.0,1200000.0,30.0,3.0,1.0,23.0,1.0,1.0,3.0,7.6
2017.0,4.0,529.0,122,1.0,8.0,1,1.0,-1.0,0,1642.0,19000000.0,47.0,10.0,2.0,47.0,10.0,2.0,10.0,6.2
2015.0,8.0,1193.0,155,10.0,-1.0,0,27.0,-1.0,0,27365.0,2054775.5999999999,32.0,14.0,1.0,24.0,18.0,2.0,3.0,4.7
2015.0,3.0,909.0,132,2.0,4.0,1,1.0,-1.0,0,2555.0,30000000.0,38.0,14.0,1.0,27.0,11.0,2.0,5.0,6.9
2016.0,12.0,1159.0,78,34.0,-1.0,0,6.0,1.0,1,9392.0,3211380.0,26.0,1.0,1.0,28.0,3.0,2.0,2.0,4.5
2014.0,1.0,1472.0,89,47.0,-1.0,0,16.0,-1.0,0,3394.0,594700.0,31.0,2.0,2.0,32.0,5.0,2.0,1.0,7.1
2016.0,7.0,697.0,94,3.0,1.0,1,1.0,-1.0,0,1982.0,25000000.0,73.0,26.0,1.0,39.0,11.0,1.0,1.0,4.2
2015.0,9.0,24.0,105,31.0,1.0,1,1.0,-1.0,0,27375.0,30000000.0,48.0,4.0,1.0,73.0,14.0,1.0,1.0,7.9
2016.0,3.0,1493.0,105,56.0,14.0,1,15.0,5.0,1,3595.0,889076.5,22.0,4.0,2.0,34.0,3.0,1.0,2.0,5.7
2014.0,2.0,1557.0,85,21.0,29.0,1,15.0,-1.0,0,27377.0,273610.0528,31.0,7.0,2.0,37.0,12.0,1.0,1.0,6.1
2015.0,8.0,0.0,100,1.0,-1.0,0,1.0,-1.0,0,8696.0,1000000.0,27.0,1.0,1.0,48.0,4.0,1.0,2.0,2.9
2014.0,3.0,1934.0,53,14.0,-1.0,0,5.0,-1.0,0,27382.0,190304.0,35.0,1.0,1.0,27.0,15.0,2.0,4.0,4.5
2016.0,9.0,1094.0,82,14.0,-1.0,0,5.0,-1.0,0,1650.0,911080.4,53.0,8.0,2.0,77.0,5.0,2.0,2.0,6.8
2015.0,2.0,170.0,118,3.0,12.0,1,2.0,-1.0,0,233.0,26400000.0,39.0,10.0,1.0,42.0,9.0,2.0,2.0,5.3
2016.0,11.0,1472.0,90,1.0,-1.0,0,1.0,-1.0,0,27386.0,1500000.0,57.0,12.0,2.0,46.0,2.0,1.0,1.0,4.0
2015.0,3.0,1912.0,75,1.0,-1.0,0,1.0,-1.0,0,8714.0,750000.0,31.0,1.0,2.0,38.0,1.0,1.0,5.0,4.2
2014.0,10.0,1912.0,70,1.0,-1.0,0,1.0,-1.0,0,27397.0,500000.0,34.0,4.0,1.0,27.0,2.0,2.0,34.0,5.9
2015.0,11.0,141.0,164,10.0,-1.0,0,8.0,27.0,1,336.0,24657307.199999996,50.0,68.0,1.0,30.0,10.0,2.0,6.0,4.5
2015.0,5.0,1163.0,85,1.0,-1.0,0,1.0,-1.0,0,9399.0,20000000.0,40.0,1.0,2.0,32.0,3.0,1.0,4.0,5.5
2015.0,9.0,1572.0,99,1.0,42.0,1,1.0,5.0,1,743.0,2500000.0,51.0,44.0,1.0,26.0,4.0,2.0,8.0,4.9
2017.0,9.0,489.0,102,1.0,-1.0,0,1.0,-1.0,0,645.0,175000000.0,49.0,31.0,1.0,38.0,1.0,2.0,1.0,6.7
2018.0,9.0,24.0,118,1.0,-1.0,0,1.0,-1.0,0,22.0,200000000.0,74.0,5.0,1.0,60.0,15.0,2.0,6.0,7.6
2015.0,10.0,1103.0,113,4.0,-1.0,0,3.0,1.0,1,219.0,9515200.0,50.0,24.0,1.0,24.0,5.0,2.0,8.0,5.7
2014.0,3.0,1060.0,89,13.0,-1.0,0,9.0,-1.0,0,1328.0,3568200.0,31.0,1.0,1.0,31.0,1.0,1.0,5.0,4.8
2015.0,5.0,27.0,118,12.0,3.0,1,10.0,2.0,1,120.0,26000000.0,39.0,14.0,1.0,29.0,2.0,1.0,3.0,5.5
2015.0,9.0,1526.0,94,2.0,-1.0,0,1.0,-1.0,0,5396.0,693899.9345,25.0,2.0,2.0,29.0,1.0,2.0,1.0,4.4
2016.0,8.0,0.0,102,1.0,-1.0,0,1.0,-1.0,0,27422.0,1000000.0,56.0,17.0,1.0,67.0,6.0,1.0,11.0,3.5
2015.0,8.0,1572.0,105,41.0,20.0,1,54.0,1.0,1,1943.0,7136400.0,43.0,17.0,1.0,40.0,8.0,2.0,5.0,6.7
2014.0,2.0,1060.0,82,15.0,-1.0,0,11.0,-1.0,0,350.0,910000.0000000001,34.0,5.0,1.0,26.0,7.0,2.0,4.0,4.7
2015.0,9.0,1102.0,109,1.0,-1.0,0,1.0,-1.0,0,67.0,12000000.0,21.0,11.0,1.0,23.0,4.0,2.0,2.0,6.3
2015.0,9.0,1100.0,101,1.0,-1.0,0,1.0,-1.0,0,4325.0,18000000.0,66.0,42.0,2.0,68.0,28.0,1.0,17.0,5.9
2014.0,4.0,1159.0,86,1.0,-1.0,0,1.0,-1.0,0,27429.0,35000.0,42.0,2.0,1.0,32.0,1.0,1.0,5.0,5.4
2015.0,11.0,1193.0,99,14.0,-1.0,0,80.0,5.0,1,3235.0,5352300.0,35.0,9.0,1.0,25.0,7.0,2.0,11.0,5.4
2016.0,4.0,1094.0,111,1.0,-1.0,0,1.0,-1.0,0,4903.0,20000000.0,47.0,19.0,1.0,46.0,10.0,2.0,10.0,5.9
2016.0,11.0,1239.0,112,1.0,10.0,1,1.0,5.0,1,27438.0,45000000.0,33.0,19.0,2.0,28.0,8.0,2.0,6.0,6.5
2016.0,1.0,143.0,124,2.0,1.0,1,1.0,3.0,1,4.0,85000000.0,53.0,35.0,1.0,41.0,30.0,2.0,20.0,7.1
2015.0,11.0,1472.0,85,1.0,-1.0,0,1.0,-1.0,0,813.0,495000.0,45.0,6.0,2.0,44.0,6.0,1.0,2.0,6.1
2015.0,2.0,1578.0,73,27.0,-1.0,0,64.0,-1.0,0,582.0,1665160.0,60.0,3.0,2.0,59.0,3.0,1.0,11.0,5.1
2016.0,6.0,103.0,88,4.0,-1.0,0,1.0,5.0,1,152.0,13000000.0,60.0,38.0,1.0,22.0,3.0,2.0,9.0,6.4
2014.0,4.0,248.0,91,72.0,-1.0,0,1.0,62.0,1,2600.0,3500000.0,34.0,3.0,2.0,51.0,2.0,1.0,2.0,4.2
2015.0,2.0,1060.0,123,21.0,-1.0,0,15.0,-1.0,0,27465.0,513018.84900000005,30.0,1.0,2.0,39.0,2.0,1.0,4.0,5.5
2016.0,3.0,27.0,96,14.0,29.0,1,5.0,-1.0,0,2560.0,7136400.0,45.0,28.0,1.0,40.0,9.0,1.0,10.0,6.3
2016.0,5.0,1094.0,100,14.0,6.0,1,5.0,6.0,1,476.0,4995480.0,23.0,4.0,2.0,45.0,15.0,1.0,9.0,6.8
2015.0,1.0,1323.0,91,27.0,-1.0,0,64.0,-1.0,0,161.0,1581902.0,51.0,11.0,1.0,35.0,3.0,1.0,3.0,5.4
2016.0,6.0,1239.0,106,1.0,-1.0,0,1.0,-1.0,0,826.0,11000000.0,44.0,14.0,1.0,79.0,52.0,1.0,1.0,5.3
2015.0,10.0,587.0,144,2.0,1.0,1,1.0,2.0,1,5.0,108000000.0,45.0,41.0,1.0,38.0,19.0,2.0,26.0,8.0
2017.0,1.0,1872.0,114,17.0,-1.0,0,1.0,5.0,1,1587.0,3600000.0,75.0,9.0,1.0,38.0,3.0,1.0,4.0,6.0
2018.0,9.0,1993.0,82,1.0,-1.0,0,1.0,-1.0,0,27477.0,1500000.0,36.0,1.0,1.0,27.0,3.0,2.0,1.0,5.7
2015.0,3.0,940.0,84,27.0,-1.0,0,64.0,1.0,1,2572.0,1022884.0,42.0,10.0,2.0,34.0,13.0,2.0,5.0,5.6
2015.0,1.0,1345.0,112,30.0,-1.0,0,18.0,-1.0,0,27480.0,1686429.7709999997,48.0,17.0,1.0,73.0,3.0,1.0,3.0,6.7
2014.0,9.0,1094.0,80,32.0,7.0,1,46.0,-1.0,0,27483.0,343691.64400000003,69.0,2.0,2.0,68.0,3.0,1.0,7.0,6.7
2014.0,4.0,1472.0,85,30.0,-1.0,0,18.0,-1.0,0,27484.0,30000.0,27.0,4.0,1.0,24.0,1.0,2.0,1.0,5.6
2014.0,4.0,1060.0,110,10.0,-1.0,0,8.0,-1.0,0,124.0,13698.503999999999,58.0,3.0,1.0,54.0,3.0,2.0,2.0,6.1
2015.0,2.0,1060.0,88,27.0,-1.0,0,64.0,-1.0,0,161.0,1522432.0,32.0,4.0,1.0,36.0,1.0,2.0,5.0,5.2
2015.0,8.0,26.0,93,8.0,11.0,1,1.0,-1.0,0,9413.0,47607.73848,25.0,4.0,1.0,30.0,4.0,2.0,2.0,6.7
2015.0,6.0,29.0,127,3.0,12.0,1,2.0,1.0,1,5400.0,65000000.0,61.0,73.0,1.0,49.0,51.0,1.0,11.0,6.0
2018.0,2.0,1239.0,101,14.0,29.0,1,5.0,-1.0,0,27485.0,2378800.0,30.0,2.0,2.0,35.0,7.0,1.0,1.0,6.2
2014.0,9.0,1472.0,78,30.0,-1.0,0,18.0,-1.0,0,27486.0,233505.66059999997,30.0,1.0,2.0,24.0,2.0,2.0,1.0,5.6
2014.0,4.0,1060.0,90,15.0,-1.0,0,11.0,-1.0,0,8961.0,4000000.0,37.0,3.0,1.0,34.0,4.0,2.0,5.0,3.2
2015.0,9.0,1060.0,85,27.0,-1.0,0,64.0,-1.0,0,9415.0,1070460.0,47.0,10.0,1.0,44.0,4.0,2.0,5.0,6.8
2015.0,2.0,103.0,134,10.0,-1.0,0,8.0,-1.0,0,124.0,3424625.9999999995,28.0,10.0,1.0,41.0,17.0,1.0,5.0,7.4
