imdb_title_id,director_id,movies_number
tt0054652,nm0000791,22
tt0054653,nm0588183,21
tt0054659,nm0893093,3
tt0054663,nm0375224,18
tt0054665,nm0954724,9
tt0054668,nm0882190,3
tt0054669,nm0478800,12
tt0054671,nm0171050,2
tt0054673,nm0290118,2
tt0054676,nm0223622,4
tt0054678,nm0357891,18
tt0054679,nm0281507,44
tt0054681,nm0164044,9
tt0054691,nm0111735,1
tt0054692,nm0851537,61
tt0054697,nm0002089,39
tt0054698,nm0001175,37
tt0054700,nm0671862,14
tt0054701,nm0702429,5
tt0054708,nm0804752,4
tt0054709,nm0408076,16
tt0054710,nm0836328,39
tt0054711,nm0882190,3
tt0054715,nm0447944,21
tt0054719,nm0136232,1
tt0054724,nm0855096,4
tt0054727,nm0858873,41
tt0054729,nm0303120,5
tt0054731,nm0492974,3
tt0054733,nm0936823,56
tt0054734,nm0335093,16
tt0054739,nm0752922,23
tt0054740,nm0001928,30
tt0054743,nm0943758,35
tt0054744,nm0419265,15
tt0054749,nm0001120,27
tt0054750,nm0497442,9
tt0054752,nm0235066,69
tt0054755,nm0801883,4
tt0054756,nm0001466,7
tt0054757,nm0002031,99
tt0054758,nm0146760,7
tt0054759,nm0612322,19
tt0054761,nm0002193,19
tt0054762,nm0294243,12
tt0054763,nm0164999,2
tt0054768,nm0000339,54
tt0054769,nm0653620,15
tt0054772,nm0550892,58
tt0054777,nm0279807,39
tt0054780,nm0900712,8
tt0054788,nm0049728,18
tt0054790,nm0346436,33
tt0054793,nm0537069,8
tt0054798,nm0005826,5
tt0054803,nm0739677,8
tt0054805,nm0503777,66
tt0054807,nm0834744,11
tt0054809,nm0822555,14
tt0054814,nm0303120,5
tt0054816,nm0428572,8
tt0054817,nm0439776,3
tt0054820,nm0005826,5
tt0054821,nm0578483,13
tt0054823,nm0002089,39
tt0054826,nm0919012,2
tt0054828,nm0594098,8
tt0054830,nm0179281,44
tt0054838,nm0232540,3
tt0054845,nm0455839,23
tt0054847,nm0542649,37
tt0054850,nm0000878,31
tt0054851,nm0182913,7
tt0054855,nm0902839,6
tt0054859,nm0000540,19
tt0054860,nm0852279,11
tt0054861,nm0533350,1
tt0054862,nm0474539,9
tt0054864,nm0458757,2
tt0054866,nm0517597,11
tt0054867,nm0682881,11
tt0054868,nm0641045,20
tt0054870,nm0757790,15
tt0054873,nm0792605,30
tt0054875,nm0210322,5
tt0054877,nm0952761,6
tt0054878,nm0128715,36
tt0054879,nm0001928,30
tt0054880,nm0808542,1
tt0054881,nm0494110,22
tt0054883,nm0432846,22
tt0054885,nm0467396,39
tt0054890,nm0591486,38
tt0054891,nm0610303,3
tt0054892,nm0002031,99
tt0054898,nm0501539,3
tt0054901,nm0346436,33
tt0054903,nm0040789,15
tt0054906,nm0718243,29
tt0054909,nm0128715,36
tt0054910,nm0097887,2
tt0054912,nm0711859,3
tt0054918,nm0628149,23
tt0054923,nm0920862,15
tt0054924,nm0769256,1
tt0054928,nm0016805,2
tt0054930,nm0065753,1
tt0054931,nm0001120,27
tt0054932,nm0659992,13
tt0054933,nm0532030,6
tt0054934,nm0235066,69
tt0054936,nm0514822,24
tt0054937,nm0182244,7
tt0054938,nm0522123,4
tt0054943,nm0286319,2
tt0054944,nm0149548,20
tt0054947,nm0738056,4
tt0054949,nm0002216,16
tt0054950,nm0546672,44
tt0054951,nm0128715,36
tt0054953,nm0496746,45
tt0054956,nm0397062,2
tt0054957,nm0524551,3
tt0054963,nm0344933,6
tt0054965,nm0159726,7
tt0054968,nm0002175,37
tt0054969,nm0735879,21
tt0054973,nm0221423,12
tt0054977,nm0154827,6
tt0054988,nm0145336,45
tt0054989,nm0861703,80
tt0054991,nm0449984,12
tt0054997,nm0744035,10
tt0055008,nm0718243,29
tt0055015,nm0176818,2
tt0055018,nm0002338,7
tt0055019,nm0000339,54
tt0055020,nm0507316,3
tt0055021,nm0603217,2
tt0055022,nm0000878,31
tt0055024,nm0002206,2
tt0055026,nm0504513,21
tt0055031,nm0006452,15
tt0055032,nm0000076,18
tt0055035,nm0611582,2
tt0055038,nm0440869,18
tt0055039,nm0348472,1
tt0055047,nm0712947,25
tt0055048,nm0628149,23
tt0055051,nm0474528,3
tt0055052,nm0654868,33
tt0055055,nm0315547,8
tt0055057,nm0653832,1
tt0055058,nm0501539,3
tt0055059,nm0119819,8
tt0055062,nm0406728,24
tt0055064,nm0845290,6
tt0055070,nm0238810,8
tt0055073,nm0000736,30
tt0055079,nm0319148,13
tt0055082,nm0578483,13
tt0055087,nm0894577,27
tt0055093,nm0218840,14
tt0055097,nm0020041,1
tt0055098,nm0318150,33
tt0055099,nm0792042,4
tt0055100,nm0542720,16
tt0055103,nm0458033,3
tt0055106,nm0381870,5
tt0055111,nm0883334,7
tt0055114,nm0292720,18
tt0055115,nm0179281,44
tt0055116,nm0503135,3
tt0055117,nm0503135,3
tt0055118,nm0049307,3
tt0055119,nm0227460,30
tt0055124,nm0503777,66
tt0055128,nm0050048,3
tt0055133,nm0213136,40
tt0055134,nm0639529,1
tt0055138,nm0868355,5
tt0055139,nm0106423,1
tt0055144,nm0909825,71
tt0055146,nm0337885,17
tt0055148,nm0061763,6
tt0055151,nm0736527,2
tt0055152,nm0936823,56
tt0055153,nm0442819,7
tt0055156,nm0149548,20
tt0055158,nm0054402,8
tt0055163,nm0258867,1
tt0055168,nm0705444,9
tt0055169,nm0182913,7
tt0055178,nm0000878,31
tt0055181,nm0022331,6
tt0055182,nm0402161,20
tt0055184,nm0001379,36
tt0055186,nm0164044,9
tt0055188,nm0879755,9
tt0055190,nm0211964,30
tt0055191,nm0491626,31
tt0055192,nm0211964,30
tt0055194,nm0596850,25
tt0055197,nm0245385,47
tt0055198,nm0393094,41
tt0055200,nm0145336,45
tt0055205,nm0689659,10
tt0055207,nm0256831,15
tt0055214,nm0027183,32
tt0055222,nm0148486,6
tt0055230,nm0364252,9
tt0055232,nm0183307,4
tt0055233,nm0462030,15
tt0055234,nm0859387,37
tt0055235,nm0859387,37
tt0055241,nm0490444,24
tt0055247,nm0654109,11
tt0055253,nm0789520,11
tt0055254,nm0314671,11
tt0055256,nm0000697,25
tt0055261,nm0819806,19
tt0055262,nm0291201,11
tt0055264,nm0049728,18
tt0055266,nm0515491,21
tt0055267,nm0408348,11
tt0055270,nm0542720,16
tt0055277,nm0842582,7
tt0055278,nm0728688,26
tt0055279,nm0202681,28
tt0055283,nm0370868,12
tt0055287,nm0096584,1
tt0055291,nm0715862,12
tt0055294,nm0550777,2
tt0055302,nm0916271,12
tt0055304,nm0000339,54
tt0055305,nm0173806,17
tt0055307,nm0780833,21
tt0055308,nm0290802,8
tt0055309,nm0387162,2
tt0055310,nm0305557,17
tt0055312,nm0001008,31
tt0055315,nm0837116,2
tt0055317,nm0678928,28
tt0055318,nm0171050,2
tt0055320,nm0647438,17
tt0055323,nm0659992,13
tt0055328,nm0428572,8
tt0055331,nm0937830,7
tt0055336,nm0894577,27
tt0055342,nm0490950,15
tt0055348,nm0003836,32
tt0055352,nm0256488,5
tt0055353,nm0677951,19
tt0055354,nm0858873,41
tt0055356,nm0693398,6
tt0055361,nm0206560,13
tt0055370,nm0001207,2
tt0055373,nm0124877,50
tt0055374,nm0831720,19
tt0055375,nm0419485,7
tt0055377,nm0538966,1
tt0055380,nm0537069,8
tt0055382,nm0704224,1
tt0055386,nm0310449,12
tt0055391,nm0005640,2
tt0055394,nm0106505,3
tt0055399,nm0742940,16
tt0055401,nm0906667,35
tt0055402,nm0724798,20
tt0055404,nm0840671,28
tt0055408,nm0086466,3
tt0055409,nm0016136,3
tt0055411,nm0438649,2
tt0055418,nm0477702,22
tt0055421,nm0792605,30
tt0055422,nm0213136,40
tt0055423,nm0439597,39
tt0055428,nm0559398,9
tt0055429,nm0902082,4
tt0055432,nm0006615,34
tt0055438,nm0319241,25
tt0055441,nm0651915,23
tt0055447,nm0906667,35
tt0055449,nm0124253,4
tt0055450,nm2272364,1
tt0055452,nm0000248,6
tt0055453,nm0235066,69
tt0055456,nm0002089,39
tt0055457,nm0124253,4
tt0055458,nm0485943,37
tt0055459,nm0337103,5
tt0055464,nm0307246,2
tt0055468,nm0301145,17
tt0055469,nm0635554,9
tt0055471,nm0001415,19
tt0055478,nm0387948,1
tt0055484,nm0786607,16
tt0055487,nm0051926,10
tt0055488,nm0560395,13
tt0055489,nm0322706,7
tt0055490,nm0202681,28
tt0055492,nm0753873,4
tt0055499,nm0000005,37
tt0055502,nm0559398,9
tt0055503,nm0445650,11
tt0055505,nm0392519,6
tt0055506,nm0724798,20
tt0055508,nm0006249,28
tt0055516,nm0124236,2
tt0055518,nm0023747,7
tt0055524,nm0628149,23
tt0055526,nm0896813,1
tt0055527,nm0017274,5
tt0055529,nm0840671,28
tt0055534,nm0001023,9
tt0055535,nm0557840,12
tt0055536,nm0179281,44
tt0055538,nm0163229,23
tt0055539,nm0718106,5
tt0055545,nm0657239,6
tt0055547,nm0869645,3
tt0055548,nm0096180,13
tt0055549,nm0096180,13
tt0055550,nm0621540,39
tt0055551,nm0557945,19
tt0055552,nm0628149,23
tt0055554,nm0748979,4
tt0055557,nm0910199,24
tt0055558,nm0000406,73
tt0055562,nm0652691,1
tt0055563,nm0660886,6
tt0055564,nm0128764,17
tt0055569,nm0065449,14
tt0055571,nm0002087,22
tt0055572,nm0000419,45
tt0055577,nm0133153,4
tt0055578,nm0103855,9
tt0055579,nm0286578,7
tt0055580,nm0149366,1
tt0055583,nm0076618,24
tt0055585,nm0744023,25
tt0055590,nm0103855,9
tt0055593,nm0002175,37
tt0055597,nm0213136,40
tt0055599,nm0001501,20
tt0055601,nm0000320,30
tt0055602,nm0728271,45
tt0055608,nm0000740,6
tt0055609,nm0759433,3
tt0055612,nm0371080,9
tt0055614,nm0730385,1
tt0055615,nm0348175,4
tt0055618,nm0285302,16
tt0055621,nm0291201,11
tt0055623,nm0242897,10
tt0055626,nm0002089,39
tt0055627,nm0001149,21
tt0055630,nm0000041,32
tt0055632,nm0439597,39
tt0055635,nm0412094,1
tt0055636,nm0701773,11
tt0055646,nm0735879,21
tt0055647,nm0511837,2
tt0055648,nm0295901,10
tt0055718,nm0494885,14
tt0055719,nm0005789,27
tt0055723,nm0352961,5
tt0055724,nm0006249,28
tt0055728,nm0695937,33
tt0055730,nm0006615,34
tt0055732,nm0948950,19
tt0055738,nm0001239,28
tt0055740,nm0696662,1
tt0055743,nm0651915,23
tt0055746,nm0454028,12
tt0055753,nm0952737,19
tt0055758,nm0314973,2
tt0055759,nm0596850,25
tt0055763,nm0286578,7
tt0055766,nm0135167,9
tt0055767,nm0611562,4
tt0055774,nm0281507,44
tt0055776,nm0733790,8
tt0055779,nm0344933,6
tt0055781,nm0128715,36
tt0055783,nm0619048,2
tt0055793,nm0865709,15
tt0055797,nm0910199,24
tt0055798,nm0001239,28
tt0055799,nm0948950,19
tt0055804,nm0603217,2
tt0055805,nm0001120,27
tt0055807,nm0624809,12
tt0055809,nm0330456,19
tt0055811,nm0124253,4
tt0055816,nm0408033,5
tt0055819,nm0443170,1
tt0055821,nm0346087,7
tt0055824,nm0496746,45
tt0055827,nm0719756,28
tt0055830,nm0367547,1
tt0055831,nm0858873,41
tt0055832,nm0003606,27
tt0055839,nm0245213,40
tt0055841,nm0002030,57
tt0055844,nm0154794,1
tt0055850,nm0408348,11
tt0055852,nm0889513,12
tt0055858,nm0000934,18
tt0055861,nm0173728,26
tt0055863,nm0126864,1
tt0055864,nm0428572,8
tt0055865,nm0051738,1
tt0055866,nm0182244,7
tt0055867,nm0208332,1
tt0055868,nm0442228,1
tt0055870,nm0190096,1
tt0055871,nm0780833,21
tt0055872,nm0058191,1
tt0055875,nm0002175,37
tt0055879,nm0757790,15
tt0055884,nm0318150,33
tt0055885,nm0076779,24
tt0055887,nm0332050,1
tt0055892,nm0675068,14
tt0055893,nm0223317,10
tt0055895,nm0001175,37
tt0055898,nm0641045,20
tt0055902,nm0390402,4
tt0055904,nm0245213,40
tt0055905,nm0337885,17
tt0055910,nm0099984,4
tt0055913,nm0314584,14
tt0055915,nm0349425,9
tt0055916,nm0384342,10
tt0055922,nm0748979,4
tt0055926,nm0701773,11
tt0055927,nm0528790,7
tt0055928,nm0950109,34
tt0055932,nm0823906,9
tt0055935,nm0220227,20
tt0055936,nm0826642,42
tt0055945,nm0310449,12
tt0055950,nm0128050,12
tt0055960,nm0901881,7
tt0055962,nm0802563,32
tt0055963,nm0623768,25
tt0055966,nm0882190,3
tt0055972,nm0001175,37
tt0055973,nm0217035,35
tt0055974,nm0363317,1
tt0055977,nm0002175,37
tt0055981,nm0647438,17
tt0055987,nm0542702,21
tt0055988,nm0000740,6
tt0055990,nm0025926,5
tt0055991,nm0331964,18
tt0055992,nm0235066,69
tt0055993,nm0380702,1
tt0055994,nm0548094,6
tt0055998,nm0001379,36
tt0056012,nm0901138,20
tt0056014,nm0335093,16
tt0056016,nm0491852,11
tt0056017,nm0000037,5
tt0056018,nm0179281,44
tt0056021,nm0836328,39
tt0056022,nm0438250,1
tt0056023,nm0851537,61
tt0056026,nm0182244,7
tt0056032,nm0874295,3
tt0056034,nm0767022,32
tt0056037,nm0657239,6
tt0056040,nm0001238,91
tt0056042,nm0275034,12
tt0056044,nm0002190,25
tt0056045,nm0752922,23
tt0056048,nm0503777,66
tt0056049,nm0793881,12
tt0056051,nm0406728,24
tt0056052,nm0435753,2
tt0056053,nm0083017,1
tt0056054,nm0715862,12
tt0056055,nm0625383,6
tt0056056,nm0036582,3
tt0056057,nm0550892,58
tt0056058,nm0462030,15
tt0056059,nm0001328,41
tt0056060,nm0808421,1
tt0056062,nm0796923,29
tt0056063,nm0728688,26
tt0056065,nm0828562,3
tt0056071,nm0554632,9
tt0056072,nm0374702,21
tt0056079,nm0861703,80
tt0056081,nm0621540,39
tt0056082,nm0232527,3
tt0056083,nm0296532,11
tt0056085,nm0000406,73
tt0056089,nm0828720,4
tt0056093,nm0505610,42
tt0056095,nm0829038,33
tt0056096,nm0663577,19
tt0056098,nm0128715,36
tt0056101,nm0842582,7
tt0056104,nm0320946,13
tt0056105,nm0858873,41
tt0056107,nm0198765,21
tt0056109,nm0554249,19
tt0056110,nm0850895,23
tt0056111,nm0001789,9
tt0056112,nm0432846,22
tt0056117,nm0624535,37
tt0056121,nm0346436,33
tt0056124,nm0723226,2
tt0056126,nm0167496,19
tt0056127,nm0684335,4
tt0056129,nm0917751,8
tt0056134,nm0006249,28
tt0056135,nm0462030,15
tt0056138,nm0439597,39
tt0056139,nm0689659,10
tt0056141,nm0772259,17
tt0056142,nm0393094,41
tt0056144,nm0593014,23
tt0056148,nm0901881,7
tt0056158,nm0557945,19
tt0056160,nm0299586,12
tt0056165,nm0001031,55
tt0056171,nm0000419,45
tt0056172,nm0000180,17
tt0056174,nm0728984,1
tt0056181,nm0213136,40
tt0056183,nm0337885,17
tt0056186,nm0002153,13
tt0056187,nm0242897,10
tt0056193,nm0000040,13
tt0056194,nm0724798,20
tt0056195,nm0588183,21
tt0056196,nm0001486,41
tt0056197,nm0002175,37
tt0056201,nm0136579,9
tt0056207,nm0538987,2
tt0056208,nm0160108,22
tt0056209,nm0401680,29
tt0056210,nm0490444,24
tt0056211,nm0330026,20
tt0056212,nm0677951,19
tt0056215,nm0001596,15
tt0056216,nm0492974,3
tt0056217,nm0000406,73
tt0056218,nm0001239,28
tt0056219,nm0140257,8
tt0056220,nm0001238,91
tt0056228,nm0213940,15
tt0056230,nm0609264,1
tt0056233,nm0482974,2
tt0056238,nm0541050,1
tt0056241,nm0671957,14
tt0056243,nm0635554,9
tt0056248,nm0089958,2
tt0056249,nm0624809,12
tt0056253,nm0953516,4
tt0056255,nm0467396,39
tt0056262,nm0196536,3
tt0056264,nm0587277,34
tt0056265,nm0513792,14
tt0056267,nm0002153,13
tt0056268,nm0402161,20
tt0056269,nm0744612,6
tt0056271,nm0079906,6
tt0056277,nm0779670,8
tt0056279,nm0370868,12
tt0056281,nm0266868,1
tt0056283,nm0326371,2
tt0056285,nm0413912,6
tt0056289,nm0703689,25
tt0056290,nm0726544,1
tt0056291,nm0000591,21
tt0056293,nm0679757,1
tt0056302,nm0001031,55
tt0056303,nm0491626,31
tt0056305,nm0030762,11
tt0056307,nm0038895,9
tt0056308,nm0319148,13
tt0056312,nm0001031,55
tt0056315,nm0292720,18
tt0056319,nm0876440,15
tt0056321,nm0745055,1
tt0056322,nm0239063,1
tt0056325,nm0859387,37
tt0056327,nm0793983,20
tt0056333,nm0002165,13
tt0056335,nm0831720,19
tt0056341,nm0001351,14
tt0056343,nm0210130,19
tt0056346,nm0202088,22
tt0056347,nm0279807,39
tt0056349,nm0789520,11
tt0056350,nm0319241,25
tt0056352,nm0460246,3
tt0056353,nm0935382,28
tt0056355,nm0000338,27
tt0056356,nm0632852,9
tt0056357,nm0275316,3
tt0056358,nm0130397,1
tt0056363,nm0528790,7
tt0056366,nm0061763,6
tt0056368,nm0000339,54
tt0056370,nm0180369,7
tt0056371,nm0000934,18
tt0056376,nm0942081,3
tt0056377,nm0654109,11
tt0056379,nm0849195,4
tt0056387,nm0237424,10
tt0056389,nm0523439,15
tt0056396,nm0005789,27
tt0056397,nm0494885,14
tt0056403,nm0229424,38
tt0056404,nm0671862,14
tt0056405,nm0051926,10
tt0056406,nm0625680,16
tt0056412,nm0001603,13
tt0056415,nm0668227,1
tt0056417,nm0659085,13
tt0056424,nm0202681,28
tt0056427,nm0133153,4
tt0056430,nm0295432,1
tt0056435,nm0232527,3
tt0056436,nm0023551,1
tt0056443,nm0000041,32
tt0056444,nm0654868,33
tt0056446,nm0652450,1
tt0056447,nm0564970,18
tt0056448,nm0140257,8
tt0056452,nm0718243,29
tt0056466,nm0125909,3
tt0056467,nm0003606,27
tt0056468,nm0001120,27
tt0056469,nm0561797,5
tt0056470,nm0836328,39
tt0056472,nm0002815,13
tt0056478,nm0038895,9
tt0056480,nm0279807,39
tt0056485,nm0309212,4
tt0056491,nm0765430,13
tt0056496,nm0445650,11
tt0056501,nm0179281,44
tt0056504,nm0000736,30
tt0056506,nm0582543,17
tt0056509,nm0232795,12
tt0056512,nm0728271,45
tt0056516,nm0612322,19
tt0056526,nm0001207,2
tt0056528,nm0561089,4
tt0056534,nm0051926,10
tt0056537,nm0315547,8
tt0056541,nm0112218,24
tt0056546,nm0159726,7
tt0056548,nm0025926,5
tt0056552,nm0000339,54
tt0056555,nm0746334,2
tt0056556,nm0496746,45
tt0056558,nm0861703,80
tt0056560,nm0347086,26
tt0056565,nm0606522,2
tt0056566,nm0454771,44
tt0056567,nm0718243,29
tt0056568,nm0322706,7
tt0056572,nm0912876,9
tt0056573,nm0459801,3
tt0056575,nm0542720,16
tt0056576,nm0521334,32
tt0056579,nm0076618,24
tt0056580,nm0076618,24
tt0056581,nm0290802,8
tt0056582,nm0267405,6
tt0056583,nm0467646,17
tt0056584,nm0017274,5
tt0056585,nm0851537,61
tt0056586,nm0135730,2
tt0056591,nm0830150,5
tt0056592,nm0612322,19
tt0056599,nm0002196,8
tt0056601,nm0005711,26
tt0056602,nm0148486,6
tt0056604,nm0826642,42
tt0056605,nm0080615,6
tt0056606,nm0000339,54
tt0056609,nm0117432,3
tt0056611,nm1255905,1
tt0056621,nm0858873,41
tt0056625,nm0591486,38
tt0056626,nm0936404,39
tt0056628,nm0440869,18
tt0056629,nm0524551,3
tt0056630,nm0901138,20
tt0056632,nm0257698,4
tt0056633,nm0716701,2
tt0056636,nm0894577,27
tt0056637,nm0567757,23
tt0056639,nm0718243,29
tt0056640,nm0650754,1
tt0056646,nm0786174,2
tt0056648,nm0046416,1
tt0056649,nm0560489,10
tt0056651,nm0003606,27
tt0056657,nm0006615,34
tt0056658,nm0671862,14
tt0056659,nm0689659,10
tt0056661,nm0560489,10
tt0056663,nm0000419,45
tt0056665,nm0757790,15
tt0056667,nm0483738,2
tt0056668,nm0001486,41
tt0056671,nm0229424,38
tt0056673,nm0347086,26
tt0056675,nm0761522,5
tt0056676,nm0494885,14
tt0056680,nm0406728,24
tt0056681,nm0870300,4
tt0056683,nm0141351,16
tt0056687,nm0000736,30
tt0056691,nm0542702,21
tt0056692,nm0000540,19
tt0056695,nm0748979,4
tt0056696,nm0859387,37
tt0056700,nm0505610,42
tt0056704,nm0654109,11
tt0056709,nm0393094,41
tt0056710,nm0223317,10
tt0056714,nm0593014,23
tt0056725,nm0145336,45
tt0056731,nm0222545,24
tt0056732,nm0000320,30
tt0056733,nm0803672,5
tt0056734,nm0850466,4
tt0056735,nm0489155,1
tt0056736,nm0000774,19
tt0056796,nm0145336,45
tt0056800,nm0712947,25
tt0056801,nm0000019,22
tt0056802,nm0346436,33
tt0056804,nm0702410,1
tt0056810,nm0770196,1
tt0056811,nm0210701,30
tt0056815,nm0217035,35
tt0056818,nm0781751,4
tt0056823,nm0705444,9
tt0056825,nm0001415,19
tt0056836,nm0948950,19
tt0056844,nm0419237,4
tt0056845,nm0578483,13
tt0056846,nm0218840,14
tt0056847,nm0834334,7
tt0056850,nm0746950,7
tt0056854,nm0927090,12
tt0056856,nm0921631,21
tt0056860,nm0038906,11
tt0056868,nm0772259,17
tt0056869,nm0000033,55
tt0056870,nm0779670,8
tt0056872,nm0330036,6
tt0056874,nm0173806,17
tt0056875,nm0504496,25
tt0056876,nm0673051,11
tt0056883,nm0001120,27
tt0056885,nm0812613,2
tt0056886,nm0533241,10
tt0056892,nm0002216,16
tt0056894,nm0727211,10
tt0056897,nm0235066,69
tt0056903,nm0588183,21
tt0056904,nm0005738,22
tt0056905,nm0000419,45
tt0056906,nm0089958,2
tt0056907,nm0695937,33
tt0056908,nm0058826,8
tt0056910,nm0006445,25
tt0056912,nm0858873,41
tt0056914,nm0307819,36
tt0056919,nm0001232,11
tt0056921,nm0245213,40
tt0056923,nm0002045,28
tt0056924,nm0025926,5
tt0056925,nm0001238,91
tt0056927,nm0092330,12
tt0056930,nm0001023,9
tt0056931,nm0494903,2
tt0056937,nm0000581,20
tt0056939,nm0381870,5
tt0056940,nm0005570,9
tt0056941,nm0505610,42
tt0056942,nm0707597,9
tt0056943,nm0869664,29
tt0056945,nm0598102,45
tt0056950,nm0275034,12
tt0056952,nm0164999,2
tt0056955,nm0006615,34
tt0056956,nm0591486,38
tt0056957,nm0514822,24
tt0056960,nm0779670,8
tt0056961,nm0834744,11
tt0056963,nm0319241,25
tt0056964,nm0918659,19
tt0056966,nm0958801,8
tt0056967,nm0503615,6
tt0056969,nm0335093,16
tt0056975,nm0849474,3
tt0056981,nm0838757,5
tt0056982,nm0301145,17
tt0056983,nm0000338,27
tt0056987,nm0352961,5
tt0056989,nm0840671,28
tt0056995,nm0689121,2
tt0056998,nm0712544,1
tt0056999,nm0755963,9
tt0057004,nm0859387,37
tt0057006,nm0274659,27
tt0057007,nm0000406,73
tt0057011,nm0431295,4
tt0057012,nm0000040,13
tt0057013,nm0053084,1
tt0057015,nm0164044,9
tt0057016,nm0087681,1
tt0057026,nm0757790,15
tt0057035,nm0680109,2
tt0057036,nm0290371,6
tt0057038,nm0545217,1
tt0057049,nm0135730,2
tt0057051,nm0320833,14
tt0057055,nm0779670,8
tt0057058,nm0001501,20
tt0057060,nm0179281,44
tt0057062,nm0371080,9
tt0057063,nm0164044,9
tt0057066,nm0861703,80
tt0057067,nm0330456,19
tt0057069,nm0422484,23
tt0057071,nm0000736,30
tt0057073,nm0001692,19
tt0057076,nm0950109,34
tt0057078,nm0000878,31
tt0057080,nm0715862,12
tt0057082,nm0171590,1
tt0057083,nm0861703,80
tt0057085,nm0319241,25
tt0057089,nm0388956,9
tt0057090,nm0542720,16
tt0057091,nm0899581,14
tt0057093,nm0506187,4
tt0057095,nm0331964,18
tt0057098,nm0001905,7
tt0057100,nm0920862,15
tt0057101,nm0728271,45
tt0057102,nm0746740,29
tt0057103,nm0874295,3
tt0057105,nm0090557,2
tt0057106,nm0147265,16
tt0057111,nm0504496,25
tt0057112,nm0916977,3
tt0057115,nm0836328,39
tt0057120,nm0159148,9
tt0057121,nm0524995,22
tt0057122,nm0746740,29
tt0057127,nm0445454,6
tt0057128,nm0000339,54
tt0057129,nm0936404,39
tt0057130,nm0477702,22
tt0057134,nm0099589,12
tt0057138,nm0953960,2
tt0057140,nm0640226,7
tt0057147,nm0735879,21
tt0057152,nm0780833,21
tt0057153,nm0625383,6
tt0057155,nm0210130,19
tt0057156,nm0279807,39
tt0057160,nm0223317,10
tt0057162,nm0412465,26
tt0057163,nm0728688,26
tt0057165,nm0050853,23
tt0057168,nm0623768,25
tt0057171,nm0001120,27
tt0057176,nm0730237,10
tt0057178,nm0828720,4
tt0057180,nm0548529,4
tt0057182,nm0287988,25
tt0057183,nm0901138,20
tt0057187,nm0000697,25
tt0057189,nm0196536,3
tt0057191,nm0851537,61
tt0057193,nm0006452,15
tt0057196,nm0367860,9
tt0057197,nm0149548,20
tt0057200,nm0038906,11
tt0057207,nm0290802,8
tt0057212,nm0473791,5
tt0057215,nm0393094,41
tt0057218,nm0359869,3
tt0057219,nm0840671,28
tt0057220,nm0079906,6
tt0057225,nm0496746,45
tt0057226,nm0789033,16
tt0057227,nm0625383,6
tt0057229,nm0313745,7
tt0057232,nm0514816,1
tt0057237,nm0927090,12
tt0057238,nm0475542,7
tt0057239,nm0285302,16
tt0057241,nm0005826,5
tt0057242,nm0675068,14
tt0057244,nm0002089,39
tt0057247,nm0288975,4
tt0057248,nm0497379,6
tt0057251,nm0625680,16
tt0057254,nm0001379,36
tt0057259,nm0002153,13
tt0057261,nm0111656,6
tt0057262,nm0842582,7
tt0057263,nm0612322,19
tt0057268,nm0292720,18
tt0057270,nm0538987,2
tt0057271,nm0526971,14
tt0057273,nm0103192,4
tt0057274,nm0677880,11
tt0057277,nm0006249,28
tt0057278,nm0335093,16
tt0057280,nm0557840,12
tt0057284,nm0850895,23
tt0057286,nm0742940,16
tt0057289,nm0144677,7
tt0057291,nm0657239,6
tt0057293,nm0503777,66
tt0057295,nm0393094,41
tt0057298,nm0572132,25
tt0057301,nm0440350,2
tt0057302,nm0090507,1
tt0057303,nm0002193,19
tt0057307,nm0468002,6
tt0057311,nm0213136,40
tt0057312,nm0002137,29
tt0057317,nm0179281,44
tt0057323,nm0728271,45
tt0057328,nm0504513,21
tt0057329,nm0330456,19
tt0057334,nm0689659,10
tt0057336,nm0720297,20
tt0057341,nm0150706,2
tt0057344,nm0894577,27
tt0057345,nm0000419,45
tt0057358,nm0000005,37
tt0057360,nm0789520,11
tt0057362,nm0733476,31
tt0057363,nm0408076,16
tt0057370,nm0054219,12
tt0057371,nm0858873,41
tt0057374,nm0161615,15
tt0057378,nm0750701,10
tt0057379,nm0145336,45
tt0057380,nm0293707,19
tt0057381,nm0417352,18
tt0057383,nm0621540,39
tt0057384,nm0179281,44
tt0057387,nm0137124,1
tt0057388,nm0760353,3
tt0057391,nm0211964,30
tt0057393,nm0554169,8
tt0057394,nm0710524,4
tt0057396,nm0851537,61
tt0057400,nm0550892,58
tt0057401,nm0005711,26
tt0057405,nm0649096,1
tt0057413,nm0001175,37
tt0057414,nm0491626,31
tt0057415,nm0213136,40
tt0057422,nm0320833,14
tt0057426,nm0733476,31
tt0057427,nm0000080,6
tt0057428,nm0233014,1
tt0057434,nm0384965,1
tt0057435,nm0838725,9
tt0057441,nm0869427,4
tt0057443,nm0000878,31
tt0057444,nm0173728,26
tt0057446,nm0202297,3
tt0057447,nm0439597,39
tt0057449,nm0000339,54
tt0057458,nm0873541,1
tt0057460,nm0179281,44
tt0057463,nm0715346,24
